img_path,label
data/raw/brain-tumor-mri-scans/healthy/0259.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1329.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0846.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1370.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1627.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/1186.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0738.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0645.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1047.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1086.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0066.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1602.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0151.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0237.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0503.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1033.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1383.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0915.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1305.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/1490.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0860.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1103.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0509.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0788.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/1406.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0169.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1335.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1355.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0997.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0748.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0665.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0432.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1391.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/1310.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1611.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/1206.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0911.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1606.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0099.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1015.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0320.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1460.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0096.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0632.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0471.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0967.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0484.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0699.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0967.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0837.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1586.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0174.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0896.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0046.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0649.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1153.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0152.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0065.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0251.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1209.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1055.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0536.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1606.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0414.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1927.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1128.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1256.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1254.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/1593.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0847.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0902.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0057.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0078.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1322.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0176.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1737.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0170.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1066.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1711.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0340.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0292.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1142.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0695.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1636.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0183.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1170.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0912.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0773.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0750.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1442.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1105.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0239.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/1086.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/1522.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0479.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1172.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0837.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0152.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0505.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1396.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1549.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1543.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1096.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0956.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0682.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0698.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1623.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0335.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0613.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0616.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1469.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0023.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0094.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1430.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0456.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0255.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0127.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1061.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0505.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0415.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1382.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0272.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1308.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0085.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1331.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0811.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1173.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1526.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1203.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0261.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0106.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1344.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/1525.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0886.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1642.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1352.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0973.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0952.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0489.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0953.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0474.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1504.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1817.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1717.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/1320.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0630.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0505.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1121.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0178.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0164.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0235.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1024.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1322.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1443.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0329.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1328.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0996.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0416.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0439.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0055.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0733.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0532.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0564.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0478.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0819.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1498.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1203.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1224.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0142.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0748.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0688.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0585.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1308.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1030.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0898.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1356.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0605.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0383.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1194.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0436.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0829.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1212.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1005.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0135.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0497.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0423.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0608.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1599.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1678.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0721.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/1482.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1132.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/1496.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0716.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/1520.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0955.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1025.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1427.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0988.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0389.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0108.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0133.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1288.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1351.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0317.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0228.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1084.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0352.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0336.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0407.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1183.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0884.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0398.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0724.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0765.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1363.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1531.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0307.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0390.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1404.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1498.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0196.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0972.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1093.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0170.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1360.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1208.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1287.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0432.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0434.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0071.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0624.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1574.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1260.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0045.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0689.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1484.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1458.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0191.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1419.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0074.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1095.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0952.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0028.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0147.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0009.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0454.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0260.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1075.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1612.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0978.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1929.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0758.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0595.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0848.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0455.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1105.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1165.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0521.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0047.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/1020.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1350.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0104.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0446.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0122.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0844.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1380.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0785.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0101.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1002.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1475.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/1294.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/1068.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0192.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1291.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/1391.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0559.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1112.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0776.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/1369.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/1142.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1304.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1084.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0212.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1481.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0230.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0342.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0655.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1470.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1399.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0485.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1365.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0085.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0111.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0030.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0258.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0938.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0063.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0607.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0899.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0284.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1661.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0636.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0825.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1698.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/1083.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0861.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1480.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0903.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1252.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0109.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/1488.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0110.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1432.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1423.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1372.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1091.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0231.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0210.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1426.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0782.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/1591.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1697.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1147.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0906.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0204.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1094.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/1292.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1778.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0748.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1215.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1641.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0605.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0033.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0481.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0558.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0762.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0194.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0935.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1039.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0750.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1273.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0824.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1286.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0955.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/1204.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0581.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1672.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0897.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0265.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/1374.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/1718.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0149.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0829.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/1834.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/0826.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0627.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0492.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0925.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/0295.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1052.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/0771.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0440.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0607.jpg,healthy
data/raw/brain-tumor-mri-scans/glioma/0944.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0316.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0555.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0012.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1117.jpg,glioma
data/raw/brain-tumor-mri-scans/meningioma/1528.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/1024.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0796.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0639.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1319.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/0910.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1656.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1731.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/1592.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/0204.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0032.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0653.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0852.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0128.jpg,meningioma
data/raw/brain-tumor-mri-scans/meningioma/0339.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/1792.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/1584.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1969.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0067.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0195.jpg,pituitary
data/raw/brain-tumor-mri-scans/meningioma/1491.jpg,meningioma
data/raw/brain-tumor-mri-scans/healthy/0697.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1245.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/0570.jpg,glioma
data/raw/brain-tumor-mri-scans/glioma/1448.jpg,glioma
data/raw/brain-tumor-mri-scans/pituitary/1496.jpg,pituitary
data/raw/brain-tumor-mri-scans/pituitary/0500.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0124.jpg,healthy
data/raw/brain-tumor-mri-scans/healthy/1797.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0764.jpg,pituitary
data/raw/brain-tumor-mri-scans/glioma/0287.jpg,glioma
data/raw/brain-tumor-mri-scans/healthy/0117.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0764.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0927.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1393.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/1405.jpg,meningioma
data/raw/brain-tumor-mri-scans/pituitary/0986.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/1194.jpg,healthy
data/raw/brain-tumor-mri-scans/pituitary/0007.jpg,pituitary
data/raw/brain-tumor-mri-scans/healthy/0063.jpg,healthy
data/raw/brain-tumor-mri-scans/meningioma/0943.jpg,meningioma
data/raw/brain-tumor-mri-scans/glioma/1338.jpg,glioma
